file,fn_src,ymd,index,area_sqm,area_type,component_cd,contract_dt,create_dt,dealing_no,district_code,house_no,locality,postcode,prop_name,prop_nature,prop_purpose,property_id,record_type,sale_cd,sale_counter,sale_interest,sale_price,settle_dt,strata_no,street_name,unit_no,zoning
224_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,744,148,M,,20240123,20240129 01:07,AT787874,224,4 C,PENRITH,2750,,R,RESIDENCE,4525240,B,,151,0,785000,20240124,75,RETREAT DR,101,
276_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,122,334,M,AJA,20240122,20240129 01:08,AT778515,276,37,MASCOT,2020,,R,RESIDENCE,1888327,B,,27,0,500000,20240122,,FROGMORE ST,,R2
656_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,138,581.7,M,AAB,20240124,20240129 01:09,AT788302,656,30,PORT MACQUARIE,2444,,R,RESIDENCE,2729300,B,,25,0,846900,20240125,,DENT CRES,,R1
656_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,170,,,,20240116,20240129 01:09,AT788861,656,58,PORT MACQUARIE,2444,,R,RESIDENCE,2737655,B,,29,0,760000,20240125,6,PACIFIC DR,6,
656_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,181,,,,20240111,20240129 01:09,AT789348,656,8,PORT MACQUARIE,2444,,R,RESIDENCE,2732491,B,,31,0,820000,20240125,9,HOLLINGWORTH ST,304,
656_SALES_DATA_NNME_29012024.DAT,20240129.csv,010_SALES_DATA_NNME_30092024.DAT,53,542.9,M,AAZ,20240103,20240129 01:09,AT783437,656,27 B,PORT MACQUARIE,2444,,R,RESIDENCE,4029723,B,,10,0,2575000,20240123,,CORNWALLIS CL,,R1
085_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,98,129,M,,20240116,20240205 01:06,AT802981,085,500,ST LEONARDS,2065,,R,RESIDENCE,4391476,B,,22,0,1900000,20240131,351,PACIFIC HWY,3209,
090_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,196,57,M,,20240112,20240205 01:06,AT794326,090,82,MACQUARIE PARK,2113,,R,RESIDENCE,4413027,B,,41,0,650000,20240129,37,WATERLOO RD,303 A,
092_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,134,,,,20240130,20240205 01:06,AT804865,092,12,CHATSWOOD,2067,,R,RESIDENCE,972800,B,,28,0,451121,20240131,14,THOMAS ST,14,
103_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,149,136,M,,20240115,20240205 01:07,AT793597,103,26,WOLLONGONG,2500,,R,RESIDENCE,4511927,B,,30,0,750000,20240129,31,YOUNG ST,701,
207_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,73,56,M,,20240106,20240205 01:07,AT800846,207,7,RANDWICK,2031,,R,RESIDENCE,2017119,B,,16,0,980000,20240130,3,SULLY ST,3,
214_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,337,80,M,,20240118,20240205 01:07,AT804794,214,10,BLACKTOWN,2148,,R,RESIDENCE,4505068,B,,68,0,400000,20240131,23,GORDON ST,203,
224_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,285,121,M,,20240123,20240205 01:08,AT795885,224,4 B,PENRITH,2750,,R,RESIDENCE,4525240,B,,57,0,575000,20240129,20,RETREAT DR,107,
260_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,121,,,,20240116,20240205 01:08,AT807474,260,26,PARRAMATTA,2150,,R,RESIDENCE,851001,B,,26,0,640000,20240201,6,THOMAS ST,6,
260_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,756,144,M,,20240116,20240205 01:08,AT800383,260,1,WESTMEAD,2145,,R,RESIDENCE,4280540,B,,161,0,880000,20240130,182,MAPLE TREE RD,1126,
261_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,53,556.4,M,AAB,20240117,20240205 01:08,AT806303,261,23,GREYSTANES,2145,,R,RESIDENCE,2434571,B,,12,0,600000,20240201,,BOGAN ST,,R2
276_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,64,467.9,M,AJA,20240122,20240205 01:09,AT804084,276,27,MASCOT,2020,,R,RESIDENCE,1889894,B,,15,0,1881000,20240131,,HICKS AVE,,R2
656_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,173,822.2,M,ABD,20240108,20240205 01:09,AT793305,656,8,PORT MACQUARIE,2444,,R,RESIDENCE,2730015,B,,35,0,785000,20240129,,FLINTWOOD TCE,,R1
656_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,84,930.4,M,ECB,20240116,20240205 01:09,AT806931,656,21,PORT MACQUARIE,2444,,R,RESIDENCE,2739555,B,,17,0,1630000,20240201,,SHORT ST,,E2
708_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,153,98,M,,20240109,20240205 01:10,AT795680,708,12,ZETLAND,2017,,R,RESIDENCE,4237162,B,,35,0,918000,20240129,300,PAUL ST,505,
708_SALES_DATA_NNME_05022024.DAT,20240205.csv,010_SALES_DATA_NNME_30092024.DAT,177,75.9,M,MD3,20240114,20240205 01:10,AT809167,708,108,SURRY HILLS,2010,,R,RESIDENCE,2106213,B,,40,0,223449,20240201,,ALBION ST,,MU1
081_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,326,711.1,M,BRA,20240117,20240212 01:06,AT817464,081,48,KELLYVILLE,2155,,R,RESIDENCE,3789056,B,,66,0,2000000,20240206,,WATER CREEK BVD,,R2
090_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,195,160,M,,20240109,20240212 01:06,AT816601,090,82,MACQUARIE PARK,2113,,R,RESIDENCE,4413027,B,,40,0,1605000,20240206,311,WATERLOO RD,1810 B,
090_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,218,,,,20240106,20240212 01:06,AT822551,090,6,MACQUARIE PARK,2113,,R,RESIDENCE,3804085,B,,45,0,895000,20240208,64,SAUNDERS CL,512,
092_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,30,549.59,M,RAA,20240205,20240212 01:06,AT815282,092,6,CHATSWOOD,2067,,R,RESIDENCE,954435,B,,7,0,3061000,20240205,,COLWELL CRES,,R2
103_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,241,114,M,,20240202,20240212 01:07,AT810997,103,51,WOLLONGONG,2500,,R,RESIDENCE,3952086,B,,46,0,600000,20240202,21,CROWN ST,407,
214_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,158,,,,20240114,20240212 01:07,AT822526,214,2 A,BLACKTOWN,2148,,R,RESIDENCE,2175099,B,,30,0,800000,20240208,5,DOUGLAS RD,,
214_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,470,2268,M,RLS,20240125,20240212 01:07,AT821432,214,32,ROUSE HILL,2155,,R,RESIDENCE,4481375,B,,93,0,2250000,20240207,,WINDEYER ST,,R2
223_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,309,97,M,,20240121,20240212 01:08,AT815312,223,311,LIVERPOOL,2170,,R,RESIDENCE,4456804,B,,65,0,552000,20240205,143,HUME HWY,1807,
224_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,106,625.9,M,RGC,20240131,20240212 01:08,AT819964,224,45,PENRITH,2750,,R,RESIDENCE,2571654,B,,21,0,750000,20240207,,PELSART AVE,,R2
224_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,166,,,,20240111,20240212 01:08,AT823351,224,81 A,PENRITH,2750,,R,RESIDENCE,4057846,B,,33,0,497500,20240208,61,LORD SHEFFIELD CCT,702,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,144,,,,20240111,20240212 01:08,AT823050,260,1,WENTWORTH POINT,2127,,R,RESIDENCE,3074473,B,,31,0,555000,20240208,53,THE PIAZZA,703,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,180,,,,20240111,20240212 01:08,AT822909,260,18,WENTWORTH POINT,2127,,R,RESIDENCE,4049003,B,,39,0,570000,20240208,6,FOOTBRIDGE BVD,406,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,424,59,M,,20240118,20240212 01:08,AT818194,260,12,PARRAMATTA,2150,,R,RESIDENCE,4395676,B,,92,0,615000,20240206,82,PHILLIP ST,1410,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,429,59,M,,20240109,20240212 01:08,AT811499,260,12,PARRAMATTA,2150,,R,RESIDENCE,4395676,B,,93,0,600000,20240202,202,PHILLIP ST,2410,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,472,,,,20240117,20240212 01:08,AT822851,260,19,WENTWORTH POINT,2127,,R,RESIDENCE,3811119,B,,102,0,780000,20240208,135,VERONA DR,606,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,498,,,,20240110,20240212 01:08,AT810872,260,14,WENTWORTH POINT,2127,,R,RESIDENCE,4324435,B,,107,0,1170000,20240202,358,HILL RD,2801,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,62,,,,20240108,20240212 01:08,AT814723,260,12,PARRAMATTA,2150,,R,RESIDENCE,840275,B,,13,0,530000,20240205,2,O'REILLY ST,2,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,74,,,,20240111,20240212 01:08,AT821887,260,8,PARRAMATTA,2150,,R,RESIDENCE,3440788,B,,16,0,710000,20240208,37,COWPER ST,504 A,
260_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,84,,,,20240108,20240212 01:08,AT814710,260,17,WENTWORTH POINT,2127,,R,RESIDENCE,4157911,B,,18,0,760000,20240205,198,WENTWORTH PL,1008,
261_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,90,702.6,M,PS1,20240125,20240212 01:09,AT824001,261,130,WESTMEAD,2145,,R,RESIDENCE,2937394,B,,19,0,1350000,20240208,,GREAT WESTERN HWY,,E3
656_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,51,719.4,M,AAB,20240116,20240212 01:09,AT822988,656,6,PORT MACQUARIE,2444,,R,RESIDENCE,2734022,B,,11,0,840000,20240208,,LADY ELLIOT CT,,R1
656_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,97,,,,20240109,20240212 01:09,AT817026,656,89,PORT MACQUARIE,2444,,R,RESIDENCE,2741822,B,,19,0,605000,20240206,9,WILLIAM ST,9,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,1,,,,20240115,20240212 01:10,AT813293,708,5,SYDNEY,2000,YORK,R,RESIDENCE,2047583,B,,1,0,1100000,20240205,187,YORK ST,187,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,146,,,,20240105,20240212 01:10,AT809791,708,58 A,DARLINGHURST,2010,,R,RESIDENCE,2124620,B,,32,0,530000,20240202,16,FLINDERS ST,16,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,15,,,,20240116,20240212 01:10,AT815118,708,50,SYDNEY,2000,,R,RESIDENCE,2037249,B,,4,0,2710000,20240205,195,MURRAY ST,1502,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,187,,,,20240119,20240212 01:10,AT821819,708,221,DARLINGHURST,2010,WESTBURY,R,RESIDENCE,2120616,B,,41,0,645000,20240208,19,DARLINGHURST RD,204,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,195,,,,20240108,20240212 01:10,AT814974,708,389,SURRY HILLS,2010,,R,RESIDENCE,2110282,B,,43,0,410000,20240205,21,BOURKE ST,209,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,31,,,,20240122,20240212 01:10,AT809919,708,38,SYDNEY,2000,,R,RESIDENCE,2029469,B,,7,0,450000,20240202,34,HARBOUR ST,827,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,42,,,,20240130,20240212 01:10,AT817198,708,222,SYDNEY,2000,,R,RESIDENCE,2045751,B,,9,0,1520000,20240206,25,SUSSEX ST,25,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,430,101,M,,20240110,20240212 01:10,AT820290,708,15,WATERLOO,2017,,R,RESIDENCE,4263082,B,,93,0,895000,20240207,13,MURRAY ST,201,
708_SALES_DATA_NNME_12022024.DAT,20240212.csv,010_SALES_DATA_NNME_30092024.DAT,79,,,,20240115,20240212 01:10,AT813293,708,5,SYDNEY,2000,,R,RESIDENCE,2047583,B,,17,0,1100000,20240205,92,YORK ST,1606,
081_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,31,450,M,AZZ,20240118,20240219 01:05,AT834920,081,123,ROUSE HILL,2155,,R,RESIDENCE,2956186,B,,7,0,1615500,20240214,,MILE END RD,,R2
081_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,36,721.2,M,AXX,20240107,20240219 01:05,AT837768,081,32,KELLYVILLE,2155,,R,RESIDENCE,2996621,B,,8,0,2230000,20240215,,CONNELLY WAY,,R2
090_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,327,,,,20240118,20240219 01:05,AT837725,090,2,MACQUARIE PARK,2113,,R,RESIDENCE,879049,B,,71,0,472500,20240215,47,LEISURE CL,47,
090_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,471,,,,20240112,20240219 01:05,AT824753,090,2,MACQUARIE PARK,2113,,R,RESIDENCE,3745928,B,,104,0,888000,20240209,60,SAUNDERS CL,513,
103_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,119,,,,20240123,20240219 01:05,AT835482,103,59,WOLLONGONG,2500,,R,RESIDENCE,3077012,B,,24,0,1450000,20240214,3,CORRIMAL ST,3,
103_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,175,120,M,,20240118,20240219 01:05,AT833049,103,5,WOLLONGONG,2500,,R,RESIDENCE,3691303,B,,35,0,750000,20240213,15,STEWART ST,15,
103_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,212,,,,20240118,20240219 01:05,AT838785,103,25,WOLLONGONG,2500,,R,RESIDENCE,1141255,B,,42,0,680000,20240215,8,CORRIMAL ST,8,
103_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,225,,,,20240104,20240219 01:05,AT838122,103,18,WOLLONGONG,2500,,R,RESIDENCE,1141762,B,,45,0,812000,20240215,23,CORRIMAL ST,23,
103_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,45,94,M,,20240209,20240219 01:05,AT829763,103,62,WOLLONGONG,2500,,R,RESIDENCE,1162129,B,,10,0,312500,20240212,18,KEMBLA ST,18,
207_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,1,95,M,,20240116,20240219 01:06,AT833217,207,48,RANDWICK,2031,,R,RESIDENCE,1978261,B,,1,0,1135000,20240213,1,AVOCA ST,1,
207_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,125,,,,20240110,20240219 01:06,AT828590,207,9,RANDWICK,2031,,R,RESIDENCE,3265939,B,,26,0,1300000,20240212,14,WILLIAM ST,14,
214_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,150,98,M,,20240206,20240219 01:06,AT838437,214,1,BLACKTOWN,2148,,R,RESIDENCE,4110319,B,,28,0,500000,20240215,78,BOYS AVE,1902,
214_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,29,107,M,,20240114,20240219 01:06,AT834405,214,31,BLACKTOWN,2148,,R,RESIDENCE,4247771,B,,6,0,550000,20240214,19,CARINYA ST,202,
214_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,400,,,,20240111,20240219 01:06,AT826666,214,5,BLACKTOWN,2148,,R,RESIDENCE,2197568,B,,81,0,695000,20240209,25,TENBY ST,25,
214_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,514,,,,20240106,20240219 01:06,AT839014,214,121,BLACKTOWN,2148,,R,RESIDENCE,3279984,B,,102,0,730000,20240215,1,STEPHEN ST,1,
223_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,178,,,,20240112,20240219 01:06,AT829372,223,58,LIVERPOOL,2170,,R,RESIDENCE,3143575,B,,37,0,565000,20240212,15,BATHURST ST,15,
223_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,206,114,M,,20240117,20240219 01:06,AT834740,223,21,LIVERPOOL,2170,,R,RESIDENCE,3994677,B,,42,0,520000,20240214,11,CHARLES ST,303,
223_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,31,,,,20240118,20240219 01:06,AT837612,223,2,LIVERPOOL,2170,,R,RESIDENCE,2514836,B,,7,0,415000,20240215,68,RIVERPARK DR,68,
224_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,1153,162,M,,20240115,20240219 01:06,AT826570,224,1,PENRITH,2750,,R,RESIDENCE,4383201,B,,249,0,668000,20240209,45,MARKHAM AVE,402,
224_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,1163,110,M,,20240109,20240219 01:06,AT835262,224,41,PENRITH,2750,,R,RESIDENCE,4306499,B,,251,0,510000,20240214,7,HOPE ST,7,
224_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,15,,,,20240104,20240219 01:06,AT834712,224,60,PENRITH,2750,,R,RESIDENCE,4172451,B,,4,0,460000,20240214,22,LORD SHEFFIELD CCT,111,
224_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,221,,,,20240104,20240219 01:06,AT828486,224,282,PENRITH,2750,,R,RESIDENCE,3430303,B,,42,0,485000,20240212,28,HIGH ST,28,
224_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,418,158,M,,20240214,20240219 01:06,AT839001,224,4 D,PENRITH,2750,,R,RESIDENCE,4525240,B,,86,0,935000,20240215,72,RETREAT DR,102,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,118,,,,20240108,20240219 01:07,AT838269,260,19,WENTWORTH POINT,2127,,R,RESIDENCE,4244879,B,,25,0,1022000,20240215,90,AMALFI DR,13129,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,137,,,,20240123,20240219 01:07,AT836012,260,5,PARRAMATTA,2150,,R,RESIDENCE,851881,B,,29,0,550000,20240214,7,UNION ST,7,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,170,,,,20240102,20240219 01:07,AT831809,260,64,PARRAMATTA,2150,,R,RESIDENCE,854608,B,,36,0,430000,20240213,51,GREAT WESTERN HWY,51,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,175,,,,20240115,20240219 01:07,AT824955,260,29 A,PARRAMATTA,2150,,R,RESIDENCE,855106,B,,37,0,430000,20240209,5,GREAT WESTERN HWY,5,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,187,,,,20240125,20240219 01:07,AT827379,260,127,PARRAMATTA,2150,,R,RESIDENCE,4101922,B,,40,0,420000,20240209,36,PENNANT ST,10,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,191,,,,20240125,20240219 01:07,AT827382,260,127,PARRAMATTA,2150,,R,RESIDENCE,4101922,B,,41,0,470000,20240209,37,PENNANT ST,8,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,195,,,,20240125,20240219 01:07,AT827395,260,127,PARRAMATTA,2150,,R,RESIDENCE,4101922,B,,42,0,490000,20240209,38,PENNANT ST,9,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,199,,,,20240113,20240219 01:07,AT824936,260,18,WENTWORTH POINT,2127,,R,RESIDENCE,4049003,B,,43,0,1160000,20240209,278,FOOTBRIDGE BVD,2301,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,354,148,M,,20240131,20240219 01:07,AT834539,260,9,WESTMEAD,2145,,R,RESIDENCE,4384659,B,,74,0,1100000,20240214,221,MAPLE TREE RD,2244,
260_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,449,87,M,,20240105,20240219 01:07,AT826967,260,180,PARRAMATTA,2150,,R,RESIDENCE,4430759,B,,96,0,757000,20240209,353,GEORGE ST,3533,
261_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,98,464.4,M,PS1,20240125,20240219 01:07,AT824005,261,132,WESTMEAD,2145,,R,RESIDENCE,2937408,B,,17,0,1350000,20240208,,GREAT WESTERN HWY,,E3
276_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,247,,,,20240103,20240219 01:07,AT837646,276,3,MASCOT,2020,,R,RESIDENCE,3920921,B,,50,0,995000,20240215,170,GEARIN ALLY,1218,
276_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,71,149,M,,20240206,20240219 01:07,AT824698,276,214,MASCOT,2020,,R,RESIDENCE,3667359,B,,15,0,790000,20240209,15,COWARD ST,106,
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,1,704.1,M,ABD,20240119,20240219 01:07,AT825994,656,60,PORT MACQUARIE,2444,,R,RESIDENCE,2885768,B,,1,0,845000,20240209,,THE POINT DR,,R1
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,112,790.9,M,AAY,20240129,20240219 01:07,AT824383,656,10,PORT MACQUARIE,2444,,R,RESIDENCE,2738704,B,,25,0,1585000,20240209,,RIVER PARK RD,,R1
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,117,679,M,AAB,20240117,20240219 01:07,AT834805,656,32,PORT MACQUARIE,2444,,R,RESIDENCE,2739026,B,,26,0,830000,20240214,,SAPPHIRE DR,,R1
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,164,,,,20240118,20240219 01:07,AT837882,656,17,PORT MACQUARIE,2444,,R,RESIDENCE,3619936,B,,35,0,700000,20240215,1,REGENT ST,1,
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,174,,,,20240116,20240219 01:07,AT831882,656,67,PORT MACQUARIE,2444,,R,RESIDENCE,2737750,B,,37,0,530000,20240213,5,PACIFIC DR,5,
656_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,179,950.2,M,AAB,20240118,20240219 01:07,AT837803,656,29,PORT MACQUARIE,2444,,R,RESIDENCE,2740392,B,,38,0,1155000,20240215,,THE FAIRWAY,,R1
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,111,67.4,M,MD4,20240108,20240219 01:07,AT837685,708,33,SURRY HILLS,2010,,R,RESIDENCE,2145822,B,,26,0,4500000,20240215,,SOPHIA ST,,MU1
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,116,77.48,M,MD4,20240108,20240219 01:07,AT837685,708,35,SURRY HILLS,2010,,R,RESIDENCE,2145823,B,,27,0,4500000,20240215,,SOPHIA ST,,MU1
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,121,68.48,M,MD4,20240108,20240219 01:07,AT837685,708,37,SURRY HILLS,2010,,R,RESIDENCE,2145824,B,,28,0,4500000,20240215,,SOPHIA ST,,MU1
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,167,,,,20240112,20240219 01:07,AT825530,708,6,ZETLAND,2017,,R,RESIDENCE,4104069,B,,38,0,1470000,20240209,197,EBSWORTH ST,1606,
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,175,67,M,,20240113,20240219 01:07,AT829484,708,832,WATERLOO,2017,,R,RESIDENCE,4127648,B,,40,0,735000,20240212,49,ELIZABETH ST,403,
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,241,123,M,,20240119,20240219 01:07,AT838883,708,10,ZETLAND,2017,,R,RESIDENCE,3726174,B,,54,0,970000,20240215,26,VICTORIA PARK PDE,247,
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,267,50,M,,20240212,20240219 01:07,AT828239,708,517,SURRY HILLS,2010,,R,RESIDENCE,3823022,B,,60,0,730000,20240212,38,ELIZABETH ST,538,
708_SALES_DATA_NNME_19022024.DAT,20240219.csv,010_SALES_DATA_NNME_30092024.DAT,33,,,,20240119,20240219 01:07,AT837520,708,359,SYDNEY,2000,,R,RESIDENCE,2039170,B,,8,0,580000,20240215,46,PITT ST,84,
